Area,Room,Parking,Warehouse,Elevator,Address,Price
75,2,FALSE,FALSE,FALSE,Parand,12666.67
90,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,115000
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,96666.67
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,96666.67
100,2,TRUE,TRUE,TRUE,Narmak,126666.67
82,2,TRUE,TRUE,TRUE,Si Metri Ji,53333.33
58,2,TRUE,TRUE,FALSE,Andisheh,25133.33
70,2,TRUE,TRUE,TRUE,Karimkhan,106666.67
110,0,TRUE,TRUE,TRUE,Parand,3400
303,5,TRUE,TRUE,FALSE,Argentina,1111000
83,2,FALSE,FALSE,TRUE,Parand,16666.67
75,2,TRUE,TRUE,TRUE,Parand,8333.33
114,2,TRUE,TRUE,TRUE,Mehran,228000
60,2,TRUE,TRUE,FALSE,Central Janatabad,70000
54,1,FALSE,FALSE,FALSE,Parand,8666.67
85,2,TRUE,TRUE,TRUE,,22500
75,2,TRUE,TRUE,TRUE,Parand,13000
78,2,TRUE,FALSE,TRUE,Parand,13333.33
78,2,FALSE,FALSE,TRUE,Parand,13166.67
95,2,TRUE,TRUE,TRUE,Marzdaran,136166.67
100,2,TRUE,TRUE,TRUE,Ostad Moein,105000
75,2,FALSE,TRUE,TRUE,Parand,13233.33
114,2,TRUE,TRUE,TRUE,Seyed Khandan,228000
50,1,FALSE,FALSE,FALSE,Malard,8333.33
75,2,TRUE,FALSE,TRUE,Feiz Garden,90000
105,2,TRUE,TRUE,TRUE,Afsarieh,80000
141,3,TRUE,TRUE,TRUE,Shahrake Quds,70500
74,2,FALSE,TRUE,FALSE,Pirouzi,53333.33
38,1,TRUE,TRUE,FALSE,Fallah,21666.67
80,1,TRUE,TRUE,TRUE,Gheitarieh,28333.33
102,2,TRUE,TRUE,TRUE,Safadasht,31280
110,2,TRUE,TRUE,TRUE,Niavaran,354666.67
98,2,FALSE,FALSE,FALSE,Shahrake Qods,27666.67
57,1,TRUE,TRUE,TRUE,Ostad Moein,53333.33
45,1,FALSE,TRUE,TRUE,Si Metri Ji,29666.67
105,2,TRUE,TRUE,TRUE,Jeyhoon,83333.33
135,2,TRUE,TRUE,FALSE,Rudhen,116666.67
65,1,FALSE,FALSE,TRUE,Saadat Abad,116333.33
88,2,FALSE,TRUE,TRUE,Shahrake Quds,25000
110,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,168333.33
63,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,86666.67
94,2,FALSE,TRUE,FALSE,Northren Jamalzadeh,80000
45,1,FALSE,TRUE,FALSE,Karoon,29666.67
40,1,FALSE,TRUE,FALSE,Azarbaijan,33333.33
100,2,FALSE,FALSE,FALSE,Northren Jamalzadeh,120000
89,2,TRUE,TRUE,FALSE,Amirabad,116666.67
65,2,TRUE,TRUE,FALSE,Afsarieh,44333.33
125,2,TRUE,TRUE,TRUE,Central Janatabad,208333.33
125,2,TRUE,TRUE,TRUE,Central Janatabad,208333.33
136,3,TRUE,TRUE,TRUE,Pasdaran,243333.33
150,3,TRUE,TRUE,TRUE,Heravi,253333.33
55,1,FALSE,TRUE,FALSE,West Ferdows Boulevard,52666.67
130,3,TRUE,TRUE,TRUE,Seyed Khandan,281666.67
73,2,FALSE,TRUE,FALSE,West Ferdows Boulevard,61333.33
85,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,120000
63,1,TRUE,TRUE,TRUE,Ostad Moein,46000
100,2,TRUE,TRUE,TRUE,Tajrish,190000
83,2,TRUE,TRUE,TRUE,Ozgol,1833.33
110,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,105000
71,2,TRUE,TRUE,TRUE,North Program Organization,72000
37,1,FALSE,TRUE,FALSE,Hashemi,19000
68,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,70000
78,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,81666.67
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,108333.33
60,1,TRUE,TRUE,FALSE,Punak,66666.67
113,2,TRUE,TRUE,TRUE,Karimkhan,105666.67
300,5,TRUE,TRUE,FALSE,Lavasan,833333.33
50,2,FALSE,TRUE,FALSE,Jeyhoon,24333.33
60,1,FALSE,TRUE,FALSE,Beryanak,27666.67
37,1,FALSE,FALSE,FALSE,Ostad Moein,20666.67
33,1,FALSE,TRUE,FALSE,Beryanak,18666.67
73,2,FALSE,TRUE,TRUE,Jeyhoon,52666.67
59,1,FALSE,TRUE,FALSE,Beryanak,29333.33
95,2,TRUE,TRUE,TRUE,Qarchak,48333.33
75,2,FALSE,FALSE,FALSE,Parand,10000
65,2,FALSE,TRUE,TRUE,Ostad Moein,51666.67
52,1,FALSE,TRUE,FALSE,Pirouzi,41666.67
105,2,TRUE,TRUE,FALSE,Andisheh,36666.67
50,1,FALSE,TRUE,FALSE,Ostad Moein,28333.33
74,2,TRUE,TRUE,TRUE,Pirouzi,73333.33
132,3,TRUE,FALSE,TRUE,Southern Suhrawardi,223333.33
104,2,TRUE,TRUE,TRUE,Mehran,140000
50,1,FALSE,FALSE,FALSE,Jeyhoon,23833.33
55,1,TRUE,TRUE,TRUE,Komeil,36666.67
46,1,FALSE,FALSE,FALSE,Komeil,23333.33
55,2,FALSE,TRUE,TRUE,Beryanak,34000
108,2,TRUE,TRUE,FALSE,Parand,38333.33
68,2,TRUE,TRUE,TRUE,Ostad Moein,65666.67
130,2,TRUE,TRUE,TRUE,Khademabad Garden,58500
"2,550,000,000",2,TRUE,TRUE,TRUE,Central Janatabad,85000
40,1,FALSE,TRUE,FALSE,Tenant,35000
63,1,FALSE,FALSE,TRUE,Tenant,45000
140,3,TRUE,TRUE,TRUE,Mirdamad,266666.67
42,1,TRUE,TRUE,TRUE,Jeyhoon,30000
90,2,TRUE,TRUE,TRUE,Tenant,105000
39,1,TRUE,TRUE,FALSE,Andisheh,18333.33
55,2,TRUE,TRUE,TRUE,Andisheh,15000
200,3,TRUE,TRUE,TRUE,Shahrake Gharb,466666.67
98,2,TRUE,TRUE,TRUE,Si Metri Ji,65000
71,2,TRUE,TRUE,FALSE,Salsabil,39500
50,1,FALSE,FALSE,TRUE,Tenant,41666.67
53,1,FALSE,TRUE,FALSE,Tenant,37100
60,1,TRUE,TRUE,TRUE,Punak,91666.67
160,3,TRUE,TRUE,TRUE,Pakdasht,32666.67
63,2,TRUE,FALSE,TRUE,Tenant,63000
96,2,TRUE,TRUE,TRUE,Tenant,80000
90,2,TRUE,TRUE,TRUE,Tenant,76666.67
120,3,TRUE,TRUE,TRUE,Tenant,108000
100,2,TRUE,TRUE,TRUE,Tenant,86666.67
80,2,TRUE,TRUE,TRUE,Ostad Moein,81333.33
43,1,TRUE,TRUE,TRUE,Tenant,40000
79,2,TRUE,TRUE,TRUE,Tenant,97666.67
50,1,FALSE,FALSE,TRUE,Tenant,40000
60,1,FALSE,TRUE,FALSE,Tenant,37333.33
55,1,FALSE,FALSE,FALSE,Tenant,47333.33
150,3,TRUE,TRUE,TRUE,Dezashib,400000
55,1,TRUE,TRUE,TRUE,Andisheh,15000
55,1,FALSE,TRUE,FALSE,Tenant,38500
100,2,TRUE,TRUE,TRUE,Tajrish,190000
60,1,TRUE,TRUE,FALSE,Tenant,46666.67
96,2,TRUE,TRUE,TRUE,Gisha,183333.33
112,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,110000
65,2,TRUE,TRUE,FALSE,Andisheh,20000
100,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,35333.33
105,2,TRUE,TRUE,TRUE,Yousef Abad,186666.67
125,3,TRUE,FALSE,FALSE,Mirdamad,216666.67
48,1,TRUE,TRUE,FALSE,Jeyhoon,33166.67
67,2,TRUE,TRUE,TRUE,Hakimiyeh,72333.33
83,2,TRUE,TRUE,TRUE,Farmanieh,206666.67
150,3,TRUE,TRUE,TRUE,Pardis,130000
100,2,TRUE,TRUE,TRUE,Ostad Moein,105000
111,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,105000
53,2,FALSE,FALSE,FALSE,Tenant,36666.67
75,2,FALSE,FALSE,TRUE,Parand,11666.67
92,2,TRUE,TRUE,TRUE,Sabalan,76666.67
53,1,TRUE,TRUE,TRUE,Jeyhoon,50000
47,1,FALSE,TRUE,FALSE,Karoon,26666.67
330,3,TRUE,TRUE,TRUE,Farmanieh,1540000
44,1,TRUE,TRUE,FALSE,Jeyhoon,34666.67
80,2,TRUE,TRUE,TRUE,Gheitarieh,200000
81,2,TRUE,TRUE,FALSE,Valiasr,60000
117,3,TRUE,TRUE,TRUE,Ostad Moein,122666.67
37,1,FALSE,TRUE,FALSE,Azarbaijan,31666.67
82,2,TRUE,TRUE,TRUE,Parand,12000
98,2,TRUE,TRUE,TRUE,Si Metri Ji,65000
150,3,FALSE,TRUE,FALSE,Zafar,200000
51,1,TRUE,TRUE,FALSE,Hor Square,28616.67
95,2,TRUE,TRUE,TRUE,Shahran,108333.33
63,1,TRUE,TRUE,TRUE,Ostad Moein,42666.67
80,2,FALSE,FALSE,TRUE,Parand,13000
133,3,TRUE,TRUE,TRUE,Ekhtiarieh,280000
48,1,FALSE,FALSE,TRUE,Fallah,23666.67
185,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,316666.67
62,1,TRUE,TRUE,TRUE,Fallah,26866.67
75,2,TRUE,FALSE,TRUE,Fallah,40000
48,1,FALSE,FALSE,TRUE,Fallah,24666.67
57,1,TRUE,TRUE,TRUE,Ostad Moein,53333.33
55,3,TRUE,TRUE,TRUE,Hashemi,55000
48,1,TRUE,TRUE,TRUE,Ostad Moein,45000
49,1,TRUE,TRUE,TRUE,Si Metri Ji,30000
60,2,FALSE,TRUE,TRUE,East Pars,46000
130,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,138333.33
70,2,TRUE,FALSE,TRUE,Ray,60666.67
113,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,105666.67
80,2,TRUE,TRUE,TRUE,Abazar,100000
93,2,TRUE,TRUE,FALSE,Shahrake Quds,21666.67
60,1,TRUE,TRUE,TRUE,Railway,29000
56,2,TRUE,TRUE,TRUE,East Pars,51666.67
65,2,TRUE,TRUE,TRUE,Central Janatabad,87333.33
68,2,FALSE,TRUE,TRUE,Ostad Moein,44000
104,2,TRUE,TRUE,TRUE,Si Metri Ji,61000
84,2,TRUE,TRUE,TRUE,Central Janatabad,128333.33
72,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,66666.67
80,2,TRUE,TRUE,TRUE,Shahrake Qods,29333.33
68,2,TRUE,TRUE,TRUE,Ostad Moein,65666.67
44,1,TRUE,TRUE,FALSE,Jeyhoon,35000
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,90000
124,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,132666.67
220,3,TRUE,TRUE,TRUE,Niavaran,696666.67
83,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,88000
68,2,TRUE,TRUE,TRUE,Ostad Moein,65666.67
115,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,163333.33
80,2,TRUE,TRUE,TRUE,Ostad Moein,75000
66,1,FALSE,TRUE,FALSE,Andisheh,25000
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,97666.67
60,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,85000
62,2,TRUE,TRUE,FALSE,Punak,75000
57,1,TRUE,TRUE,TRUE,Ostad Moein,53333.33
87,2,TRUE,FALSE,TRUE,Parastar,83333.33
59,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,65000
55,1,TRUE,TRUE,TRUE,East Pars,48333.33
101,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,175066.67
62,2,TRUE,TRUE,FALSE,Shahran,70000
113,2,TRUE,TRUE,TRUE,Pasdaran,282500
78,2,TRUE,TRUE,TRUE,Keshavarz Boulevard,116666.67
66,1,TRUE,TRUE,FALSE,Shahrake Quds,17333.33
38,1,FALSE,TRUE,FALSE,Andisheh,10666.67
90,2,TRUE,TRUE,FALSE,Yousef Abad,210000
45,1,FALSE,FALSE,FALSE,Karoon,22666.67
72,2,TRUE,TRUE,TRUE,Saadat Abad,133333.33
105,2,TRUE,TRUE,TRUE,North Program Organization,163333.33
155,3,TRUE,TRUE,TRUE,North Program Organization,170000
112,3,TRUE,TRUE,TRUE,Abazar,143333.33
65,1,TRUE,TRUE,TRUE,Hassan Abad,17000
40,1,TRUE,TRUE,TRUE,East Pars,38166.67
140,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,126666.67
155,3,TRUE,TRUE,TRUE,North Program Organization,176666.67
50,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,73333.33
45,1,FALSE,TRUE,FALSE,Islamshahr,7266.67
68,1,TRUE,TRUE,TRUE,Shahrake Gharb,166666.67
85,2,FALSE,TRUE,FALSE,Islamshahr,14333.33
170,3,TRUE,TRUE,TRUE,North Program Organization,266666.67
50,1,FALSE,TRUE,FALSE,Islamshahr,8000
55,1,FALSE,TRUE,FALSE,Islamshahr,11000
75,2,TRUE,TRUE,TRUE,Saadat Abad,10500
96,3,TRUE,FALSE,TRUE,Shahryar,38166.67
58,1,FALSE,FALSE,FALSE,Parand,7833.33
43,1,FALSE,TRUE,FALSE,Nawab,23333.33
58,1,FALSE,FALSE,FALSE,Parand,8500
103,2,TRUE,TRUE,TRUE,Feiz Garden,133333.33
70,1,TRUE,TRUE,TRUE,Pasdaran,170000
150,3,TRUE,TRUE,TRUE,Pasdaran,325000
65,1,FALSE,TRUE,FALSE,Pakdasht,10666.67
140,2,FALSE,TRUE,TRUE,Marzdaran,180000
79,2,FALSE,TRUE,TRUE,Si Metri Ji,46666.67
97,2,FALSE,FALSE,TRUE,Jeyhoon,76666.67
90,2,TRUE,TRUE,TRUE,Marzdaran,207666.67
175,3,TRUE,TRUE,TRUE,Waterfall,286666.67
90,2,TRUE,TRUE,TRUE,Marzdaran,216666.67
58,1,TRUE,TRUE,FALSE,Chidz,100000
100,2,TRUE,TRUE,TRUE,Mahallati,176666.67
135,2,FALSE,FALSE,FALSE,Seyed Khandan,126666.67
185,3,TRUE,TRUE,TRUE,Ekhtiarieh,540000
50,1,FALSE,TRUE,FALSE,Northern Janatabad,58166.67
85,2,TRUE,TRUE,TRUE,Salsabil,66666.67
110,3,TRUE,TRUE,TRUE,Abazar,141666.67
67,2,TRUE,TRUE,TRUE,Central Janatabad,105000
190,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,316666.67
95,2,TRUE,TRUE,TRUE,Yousef Abad,210000
55,1,TRUE,TRUE,FALSE,Salsabil,35000
75,2,FALSE,FALSE,TRUE,Parand,18333.33
87,2,TRUE,TRUE,TRUE,Jeyhoon,62000
42,1,TRUE,TRUE,TRUE,Jeyhoon,31000
80,1,TRUE,TRUE,TRUE,Jordan,150000
102,2,TRUE,TRUE,TRUE,Saadat Abad,166666.67
140,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,243333.33
120,2,TRUE,TRUE,TRUE,Saadat Abad,200000
212,4,TRUE,TRUE,FALSE,Farmanieh,1200000
62,2,TRUE,TRUE,FALSE,Punak,70000
41,1,FALSE,FALSE,TRUE,Si Metri Ji,26333.33
75,2,FALSE,TRUE,TRUE,Jeyhoon,56666.67
57,1,TRUE,TRUE,TRUE,Si Metri Ji,33000
50,1,TRUE,TRUE,TRUE,Hashemi,50000
54,1,TRUE,TRUE,TRUE,Punak,94000
133,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,250000
97,2,TRUE,TRUE,TRUE,Shahrake Gharb,186666.67
165,3,TRUE,TRUE,TRUE,Niavaran,588500
59,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,38333.33
60,2,TRUE,TRUE,FALSE,Karoon,48333.33
135,2,TRUE,TRUE,TRUE,Mirdamad,332333.33
60,1,FALSE,TRUE,FALSE,Azarbaijan,24666.67
52,1,TRUE,TRUE,TRUE,Niavaran,153333.33
65,1,TRUE,TRUE,TRUE,Hashemi,51000
95,2,TRUE,TRUE,TRUE,Shahran,105000
60,1,TRUE,TRUE,FALSE,Northern Janatabad,76000
92,2,TRUE,TRUE,TRUE,Parand,19666.67
83,2,TRUE,TRUE,TRUE,Mirdamad,163333.33
72,2,TRUE,TRUE,FALSE,Southern Janatabad,69666.67
122,3,TRUE,TRUE,TRUE,Yousef Abad,200000
118,2,TRUE,TRUE,TRUE,Shahrake Gharb,343333.33
120,2,TRUE,TRUE,TRUE,Tehransar,116000
115,3,TRUE,TRUE,FALSE,Gheitarieh,213333.33
102,2,TRUE,TRUE,TRUE,Shahryar,40833.33
65,2,TRUE,TRUE,TRUE,Shahran,80000
70,2,TRUE,TRUE,FALSE,Punak,72333.33
66,2,TRUE,TRUE,TRUE,Central Janatabad,87333.33
60,1,TRUE,TRUE,FALSE,Punak,90000
46,1,TRUE,TRUE,FALSE,Shahran,55000
180,3,TRUE,TRUE,TRUE,Niavaran,533333.33
60,1,FALSE,TRUE,FALSE,Keshavarz Boulevard,63333.33
145,3,TRUE,TRUE,TRUE,Shahrake Qods,58000
63,1,TRUE,TRUE,TRUE,Sadeghieh,54000
58,1,TRUE,TRUE,TRUE,Jeyhoon,43333.33
83,2,TRUE,TRUE,TRUE,Shahran,106666.67
136,3,TRUE,TRUE,TRUE,Sadeghieh,171666.67
68,2,FALSE,TRUE,FALSE,Pakdasht,17000
55,1,FALSE,TRUE,TRUE,Tenant,46666.67
600,2,FALSE,FALSE,FALSE,Damavand,133333.33
89,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,105000
101,2,TRUE,TRUE,TRUE,Mirdamad,243333.33
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,99166.67
87,3,FALSE,FALSE,TRUE,Parand,16266.67
73,1,TRUE,TRUE,TRUE,West Pars,73333.33
145,3,TRUE,TRUE,TRUE,Shahrake Qods,58000
98,2,TRUE,TRUE,TRUE,Pardis,18333.33
90,2,TRUE,TRUE,TRUE,Central Janatabad,120000
135,3,TRUE,TRUE,TRUE,Gheitarieh,190000
105,2,TRUE,TRUE,TRUE,Mirdamad,259000
90,2,TRUE,TRUE,FALSE,Shahrake Azadi,33333.33
71,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,93333.33
75,2,TRUE,TRUE,TRUE,Central Janatabad,110000
75,2,TRUE,TRUE,TRUE,Parand,12833.33
79,2,TRUE,TRUE,TRUE,Pardis,18333.33
345,4,TRUE,TRUE,TRUE,Jordan,566666.67
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,108333.33
48,1,TRUE,FALSE,FALSE,Fallah,26666.67
110,2,TRUE,TRUE,TRUE,Niavaran,403333.33
82,2,TRUE,TRUE,TRUE,Jeyhoon,63000
44,1,FALSE,FALSE,FALSE,Northern Janatabad,55000
58,1,TRUE,TRUE,TRUE,Southern Program Organization,83333.33
117,2,TRUE,TRUE,TRUE,Shahrake Gharb,240000
96,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,100000
89,2,TRUE,TRUE,TRUE,,103333.33
108,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,170000
134,2,TRUE,TRUE,TRUE,Mehran,31333.33
70,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,72000
64,2,TRUE,TRUE,TRUE,Punak,74666.67
56,3,FALSE,TRUE,FALSE,Atabak,30000
57,1,FALSE,TRUE,FALSE,Amir Bahador,326666.67
68,2,TRUE,TRUE,TRUE,Southern Janatabad,73333.33
55,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,75000
43,1,FALSE,TRUE,TRUE,Jeyhoon,30000
105,2,TRUE,TRUE,TRUE,Shahran,126666.67
41,2,FALSE,FALSE,FALSE,Salsabil,26333.33
78,2,TRUE,TRUE,TRUE,Si Metri Ji,45000
110,2,TRUE,TRUE,TRUE,Zafar,190000
92,2,TRUE,TRUE,TRUE,Punak,136666.67
96,2,TRUE,TRUE,TRUE,Gheitarieh,205833.33
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,116666.67
76,2,FALSE,TRUE,TRUE,Si Metri Ji,45000
80,2,TRUE,TRUE,TRUE,Heravi,143333.33
105,2,FALSE,FALSE,FALSE,West Ferdows Boulevard,105000
75,1,FALSE,TRUE,FALSE,Golestan,25000
56,2,TRUE,TRUE,FALSE,Andisheh,17166.67
50,1,FALSE,FALSE,FALSE,Azarbaijan,40000
40,1,TRUE,TRUE,FALSE,Jeyhoon,27666.67
46,1,FALSE,TRUE,TRUE,Jeyhoon,31333.33
93,2,TRUE,TRUE,TRUE,Jeyhoon,86666.67
530,4,TRUE,TRUE,TRUE,Dorous,2650000
98,2,TRUE,TRUE,TRUE,Si Metri Ji,65000
62,1,TRUE,TRUE,FALSE,Narmak,70000
100,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,126666.67
150,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,25500
270,4,TRUE,TRUE,FALSE,Jordan,433333.33
50,1,FALSE,TRUE,FALSE,Khavaran,23666.67
130,2,TRUE,TRUE,TRUE,Pasdaran,316666.67
69,2,FALSE,TRUE,FALSE,Salsabil,46666.67
66,1,FALSE,TRUE,FALSE,Qarchak,20000
90,2,TRUE,TRUE,TRUE,Northern Chitgar,23000
75,2,TRUE,TRUE,TRUE,Heravi,153000
58,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,73333.33
300,3,TRUE,TRUE,FALSE,Argentina,566666.67
97,2,TRUE,FALSE,TRUE,Si Metri Ji,63333.33
98,2,FALSE,TRUE,FALSE,Parand,25000
73,2,TRUE,TRUE,FALSE,Parand,12500
35,1,TRUE,TRUE,FALSE,Qasr-od-Dasht,33000
85,2,TRUE,TRUE,FALSE,Ostad Moein,66666.67
105,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,116666.67
55,1,TRUE,TRUE,FALSE,Southern Program Organization,68333.33
40,1,FALSE,TRUE,TRUE,Komeil,27000
90,2,TRUE,TRUE,TRUE,Southern Janatabad,125000
68,2,FALSE,TRUE,FALSE,Ostad Moein,50000
44,1,TRUE,TRUE,TRUE,Khavaran,21633.33
130,2,TRUE,TRUE,TRUE,Velenjak,606666.67
68,2,FALSE,FALSE,TRUE,Ostad Moein,44000
90,2,TRUE,TRUE,TRUE,North Program Organization,158333.33
73,1,TRUE,TRUE,FALSE,Shahrake Gharb,250000
64,2,FALSE,TRUE,FALSE,Shahran,63333.33
82,2,TRUE,TRUE,TRUE,Boloorsazi,53333.33
51,1,FALSE,TRUE,FALSE,Salsabil,28333.33
43,1,FALSE,TRUE,TRUE,Beryanak,24166.67
65,1,TRUE,TRUE,TRUE,Punak,78000
68,1,FALSE,FALSE,FALSE,Heravi,137166.67
65,2,TRUE,FALSE,TRUE,Air force,58333.33
59,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,66666.67
155,3,TRUE,TRUE,TRUE,Gheitarieh,433333.33
58,1,TRUE,TRUE,TRUE,Punak,78333.33
72,2,FALSE,FALSE,FALSE,Parand,12666.67
56,1,FALSE,TRUE,FALSE,Khavaran,22266.67
90,2,TRUE,TRUE,TRUE,Central Janatabad,118333.33
93,2,TRUE,TRUE,TRUE,Shahran,96000
84,2,TRUE,TRUE,TRUE,Shahran,80000
107,2,TRUE,TRUE,TRUE,Parand,18333.33
150,3,TRUE,TRUE,TRUE,Tajrish,425000
120,2,FALSE,FALSE,FALSE,Mehrabad River River,86666.67
165,3,TRUE,TRUE,TRUE,Gheitarieh,410000
87,2,TRUE,FALSE,TRUE,Parand,18333.33
76,2,TRUE,TRUE,FALSE,Shahran,66333.33
83,2,TRUE,TRUE,TRUE,Shahran,99333.33
115,2,TRUE,TRUE,TRUE,Central Janatabad,130000
115,2,TRUE,TRUE,TRUE,Jordan,206666.67
85,2,TRUE,FALSE,TRUE,Abuzar,90500
50,2,FALSE,TRUE,FALSE,Komeil,24333.33
123,2,TRUE,TRUE,TRUE,Yousef Abad,254333.33
630,0,FALSE,FALSE,FALSE,Tajrish,2520000
115,2,TRUE,FALSE,TRUE,Shahrake Qods,31666.67
47,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,26666.67
40,1,FALSE,TRUE,FALSE,Salsabil,25000
250,3,TRUE,TRUE,TRUE,Velenjak,1333333.33
85,2,FALSE,TRUE,TRUE,Shahrake Qods,28333.33
80,2,TRUE,TRUE,TRUE,Jeyhoon,74000
125,2,TRUE,TRUE,TRUE,Gheitarieh,416666.67
750,5,TRUE,TRUE,FALSE,Varamin - Beheshti,116666.67
85,2,FALSE,FALSE,TRUE,Jeyhoon,62833.33
170,3,TRUE,TRUE,TRUE,Mirdamad,393333.33
71,2,FALSE,TRUE,TRUE,Shahrake Qods,17500
105,2,TRUE,TRUE,TRUE,Shahrake Qods,30666.67
80,1,FALSE,TRUE,TRUE,Shahrake Qods,19333.33
95,2,TRUE,TRUE,TRUE,Shahrake Qods,31000
78,2,TRUE,TRUE,FALSE,Water Organization,83333.33
110,2,TRUE,TRUE,TRUE,Shahran,135666.67
71,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,98333.33
65,1,TRUE,TRUE,TRUE,Saadat Abad,116333.33
88,2,TRUE,TRUE,TRUE,Saadat Abad,173333.33
135,3,TRUE,TRUE,TRUE,Saadat Abad,250000
50,1,TRUE,TRUE,FALSE,Si Metri Ji,27000
42,1,FALSE,TRUE,FALSE,Shoosh,30666.67
171,2,FALSE,TRUE,FALSE,Elahieh,383333.33
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,58333.33
60,1,FALSE,FALSE,FALSE,Shahr-e-Ziba,600000
45,1,FALSE,TRUE,FALSE,Jeyhoon,26666.67
55,1,FALSE,TRUE,FALSE,Salsabil,36666.67
72,2,FALSE,TRUE,FALSE,Salsabil,45000
72,2,TRUE,TRUE,TRUE,Ostad Moein,62000
100,2,TRUE,TRUE,TRUE,Southern Janatabad,186666.67
63,1,TRUE,TRUE,TRUE,Ostad Moein,46000
61,1,FALSE,FALSE,TRUE,Ostad Moein,39333.33
253,4,TRUE,TRUE,TRUE,Jordan,379500
90,2,TRUE,TRUE,TRUE,Northern Chitgar,23000
72,2,TRUE,TRUE,TRUE,Jeyhoon,61666.67
98,2,TRUE,TRUE,TRUE,Shahran,136000
145,3,TRUE,TRUE,TRUE,Vanak,263333.33
93,2,TRUE,TRUE,TRUE,Saadat Abad,165000
125,3,TRUE,TRUE,TRUE,Salsabil,116666.67
60,2,TRUE,TRUE,FALSE,Azarbaijan,54000
120,2,TRUE,TRUE,TRUE,Yousef Abad,240000
118,2,TRUE,TRUE,TRUE,Northern Chitgar,10666.67
89,2,TRUE,TRUE,TRUE,Punak,100000
62,1,TRUE,TRUE,TRUE,Komeil,55666.67
80,2,TRUE,TRUE,TRUE,North Program Organization,98333.33
77,2,FALSE,TRUE,TRUE,Azarbaijan,60000
72,2,FALSE,FALSE,FALSE,Andisheh,31666.67
80,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,99333.33
62,1,TRUE,TRUE,TRUE,Northern Chitgar,29166.67
115,2,TRUE,TRUE,TRUE,Saadat Abad,200000
94,2,FALSE,TRUE,FALSE,Fatemi,103333.33
91,2,TRUE,TRUE,TRUE,Parand,15500
74,2,TRUE,TRUE,TRUE,Amirieh,56666.67
92,2,TRUE,TRUE,TRUE,Shahran,106666.67
71,1,TRUE,TRUE,TRUE,Shahran,76666.67
92,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,110000
42,1,TRUE,FALSE,TRUE,Shahran,58666.67
63,2,FALSE,TRUE,TRUE,Taslihat,60000
90,2,TRUE,TRUE,TRUE,Sadeghieh,110000
140,3,TRUE,TRUE,TRUE,Kook,59733.33
